City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
361,gizo,-8.103,156.8419,301.47,77,83,1.32,SB,1718038280
362,puerto deseado,-47.7503,-65.8938,278.7,70,99,2.67,AR,1718038399
363,gorontalo,0.5412,123.0595,296.77,97,70,0.86,ID,1718038399
364,summit park,40.7458,-111.6116,296.11,51,23,4.47,US,1718038399
365,cody,44.5263,-109.0565,295.38,64,100,3.6,US,1718038400
366,tonj,7.2737,28.6822,299.75,68,75,2.01,SS,1718038400
367,taroa,8.7058,171.2275,301.43,81,28,9.21,MH,1718038184
368,hell-ville,-13.4,48.2667,298.9,65,38,3.0,MG,1718038401
369,port lincoln,-34.7333,135.8667,289.92,80,100,7.75,AU,1718038251
370,enewetak,11.3474,162.3373,301.4,82,100,7.2,MH,1718038122
371,ambovombe,-25.1667,46.0833,291.41,75,22,8.42,MG,1718038401
372,gamboma,-1.8764,15.8644,301.62,40,65,0.37,CG,1718038402
373,vanimo,-2.6741,141.3028,299.31,92,69,1.71,PG,1718038402
374,pangai,-19.8,-174.35,297.27,67,100,8.63,TO,1718038402
375,edd,13.9297,41.6925,304.98,67,31,2.59,ER,1718038403
376,greenland,43.0362,-70.8328,297.57,58,20,4.12,US,1718038403
377,fort mcmurray,56.7268,-111.381,283.92,87,100,1.03,CA,1718038123
378,hami,42.8,93.45,301.32,20,0,1.39,CN,1718038403
379,sao joao da barra,-21.6403,-41.0511,303.2,63,65,3.83,BR,1718038404
380,sisimiut,66.9395,-53.6735,277.97,76,100,2.24,GL,1718038196
381,atbasar,51.8,68.3333,290.28,79,100,5.6,KZ,1718038405
382,greymouth,-42.4667,171.2,283.01,81,84,5.01,NZ,1718038405
383,salekhard,66.53,66.6019,285.04,96,98,4.02,RU,1718038232
384,cockburn town,21.4612,-71.1419,300.94,84,99,6.89,TC,1718038198
385,dukhan,25.4297,50.7858,307.93,43,0,5.76,QA,1718038406
386,hakui,36.8833,136.7833,292.97,95,0,1.09,JP,1718038406
387,san luis de la loma,17.2706,-100.8939,303.79,54,100,4.81,MX,1718038406
388,sakaraha,-22.9,44.5333,290.41,61,56,2.21,MG,1718038407
389,safford,32.834,-109.7076,305.99,14,0,0.45,US,1718038407
390,nazca,-14.8333,-74.95,296.5,42,74,2.21,PE,1718038408
391,heinola,61.2056,26.0381,287.59,52,23,5.09,FI,1718038408
392,solnechnyy,50.7214,136.6319,279.84,97,100,3.2,RU,1718038408
393,kolonia town,6.964,158.206,301.78,79,38,5.41,FM,1718038408
394,yemetsk,63.4721,41.7941,287.15,85,100,2.35,RU,1718038409
395,kongolo,-5.3833,27.0,298.66,42,11,1.69,CD,1718038409
396,sinan,34.8262,126.1086,293.21,88,88,3.45,KR,1718038409
397,cidreira,-30.1811,-50.2056,295.06,77,2,3.51,BR,1718038199
398,kolwezi,-10.7148,25.4667,290.09,49,96,2.31,CD,1718038410
399,akrehamn,59.2667,5.1833,286.6,76,20,9.26,NO,1718038411
400,shevchenko,48.5,35.0,300.9,40,24,2.96,UA,1718038411
401,la ronge,55.1001,-105.2842,289.27,51,75,4.63,CA,1718038274
402,ceeldheer,3.8488,47.1806,299.39,76,65,10.35,SO,1718038412
403,el calafate,-50.3408,-72.2768,274.67,92,98,0.89,AR,1718038371
404,okhotsk,59.3833,143.3,277.3,90,14,1.47,RU,1718038412
405,novyy urengoy,66.0833,76.6333,288.22,52,100,5.56,RU,1718038413
406,mili,6.0815,171.735,301.67,80,76,7.59,MH,1718038413
407,keila,59.3036,24.4131,289.16,44,0,7.72,EE,1718038413
408,beni,0.5,29.4667,292.68,86,92,1.16,CD,1718038414
409,belo sur tsiribihina,-19.7,44.55,296.68,67,39,2.79,MG,1718038414
410,ulanhot,46.0833,122.0833,289.81,85,45,5.66,CN,1718038414
411,malanje,-9.5402,16.341,294.84,31,96,1.69,AO,1718038415
412,baihe,22.15,107.2333,298.95,88,81,1.29,CN,1718038415
413,cabedelo,-6.9811,-34.8339,303.52,72,58,8.36,BR,1718038415
414,carbonear,47.7332,-53.2148,289.06,92,100,5.38,CA,1718038416
415,manokwari,-0.8667,134.0833,298.87,82,77,1.35,ID,1718038151
416,khovd,48.0056,91.6419,294.68,39,34,2.52,MN,1718038416
417,nogliki,51.8333,143.1667,282.78,99,100,1.79,RU,1718038416
418,anadyr,64.75,177.4833,279.43,93,40,3.0,RU,1718038417
419,vilyuchinsk,52.9306,158.4028,284.78,82,70,2.16,RU,1718038417
420,salalah,17.0151,54.0924,303.2,89,75,4.63,OM,1718038417
421,gagliano del capo,39.8442,18.3695,301.51,73,0,6.17,IT,1718038418
422,northam,51.0333,-4.2167,289.05,64,12,7.1,GB,1718038418
423,mariental,-24.6333,17.9667,293.53,30,67,5.18,NA,1718038418
424,mairi,-11.7114,-40.1489,299.26,63,87,5.35,BR,1718038419
425,egilsstadir,65.2653,-14.3948,283.1,57,20,7.72,IS,1718038249
426,inhambane,-23.865,35.3833,294.14,68,40,2.68,MZ,1718038419
427,ulladulla,-35.35,150.4667,281.77,73,99,3.44,AU,1718038240
428,hadibu,12.65,54.0333,301.5,75,46,6.53,YE,1718038420
429,mersa matruh,31.3525,27.2453,299.26,78,0,4.12,EG,1718038420
430,timra,62.487,17.3257,281.97,93,75,4.12,SE,1718038421
431,rensselaer,42.7168,-73.4829,291.51,69,100,4.47,US,1718038421
432,n'zeto,-7.2312,12.8666,296.76,90,18,4.3,AO,1718038421
433,giado,31.9582,12.0203,312.08,13,84,4.67,LY,1718038422
434,paita,-5.0892,-81.1144,295.31,68,34,5.85,PE,1718038422
435,saiha,22.4833,92.9667,297.04,97,47,1.2,IN,1718038422
436,linden,6.0,-58.3,303.73,68,55,0.58,GY,1718038422
437,saint-tropez,43.2693,6.6398,300.55,37,25,9.49,FR,1718038423
438,ulsteinvik,62.3432,5.8487,285.55,83,100,2.24,NO,1718038423
439,changyon,38.2508,125.0961,291.4,95,1,2.01,KP,1718038423
440,grande prairie,55.1667,-118.8027,284.25,76,75,1.03,CA,1718038313
441,mirnyy,62.5353,113.9611,284.2,82,60,0.92,RU,1718038424
442,dongcun,36.7767,121.1597,293.63,84,54,1.92,CN,1718038424
443,bikenibeu village,1.3673,173.1241,301.13,83,40,4.63,KI,1718038425
444,oltiariq,40.3919,71.4742,302.01,28,0,4.88,UZ,1718038242
445,valparaiso,-33.0393,-71.6273,289.28,74,0,3.09,CL,1718038194
446,orkney,-26.9802,26.6727,285.0,29,0,1.77,ZA,1718038425
447,brookings,44.3114,-96.7984,293.76,55,22,3.01,US,1718038253
448,sao gabriel da cachoeira,-0.1303,-67.0892,302.04,74,75,3.6,BR,1718038391
449,parauapebas,-6.0675,-49.9022,306.14,54,40,3.09,BR,1718038427
450,rawson,-43.3002,-65.1023,283.69,74,100,2.67,AR,1718038324
451,thai nguyen,21.5928,105.8442,301.03,97,100,1.22,VN,1718038427
452,songjianghe,42.1859,127.479,285.05,96,7,2.63,CN,1718038427
453,wenling,28.3669,121.36,293.9,97,100,1.31,CN,1718038236
454,freetown,8.484,-13.2299,300.99,78,75,3.6,SL,1718038428
455,balykshi,47.0667,51.8667,303.15,30,0,4.0,KZ,1718038428
456,abong mbang,3.9833,13.1833,293.98,96,100,0.43,CM,1718038429
457,tame,6.461,-71.73,300.07,84,98,1.44,CO,1718038429
458,qamdo,31.1667,97.2333,285.35,57,44,1.38,CN,1718038429
459,sungailiat,-1.85,106.1333,299.9,88,100,1.87,ID,1718038430
460,nurota,40.5614,65.6886,303.35,19,56,2.38,UZ,1718038199
461,muroto-misakicho,33.2833,134.15,295.04,87,99,3.29,JP,1718038430
462,childress,34.4264,-100.204,294.77,88,100,2.06,US,1718038430
463,abdurahmoni jomi,37.9464,68.8088,303.31,30,3,3.0,TJ,1718038431
464,saint croix,17.7397,-64.7388,304.4,70,0,6.69,VI,1718038431
465,ingeniero guillermo n. juarez,-23.9,-61.85,302.4,39,19,2.01,AR,1718038431
466,scone,56.4194,-3.4051,285.82,66,99,0.45,GB,1718038432
467,punta del este,-34.9667,-54.95,287.57,92,100,3.6,UY,1718038432
468,jinchang,38.4953,102.1739,297.26,21,91,2.84,CN,1718038432
469,galle,6.0367,80.217,300.66,82,63,6.29,LK,1718038154
470,tarawa,1.419,172.984,301.2,83,40,4.63,KI,1718038390
471,al ghayzah,16.2079,52.176,303.61,77,15,7.53,YE,1718038433
472,sault ste. marie,46.5168,-84.3333,286.31,58,0,6.69,CA,1718038228
473,nantucket,41.2835,-70.0995,295.98,68,0,5.66,US,1718038397
474,bamberg,49.8795,10.8863,295.21,57,90,4.3,DE,1718038435
475,angra do heroismo,38.65,-27.2167,295.49,75,20,2.24,PT,1718038435
476,abepura,-2.6333,140.5833,298.6,100,40,1.54,ID,1718038168
477,pangody,65.85,74.4859,289.56,57,100,6.01,RU,1718038170
478,moussoro,13.6408,16.4901,304.18,50,95,8.08,TD,1718038436
479,ust'-uda,54.1742,103.0304,286.43,78,96,1.82,RU,1718038436
480,mikuni,36.2171,136.1519,292.1,90,10,2.31,JP,1718038436
481,atherton,53.5237,-2.4935,288.9,61,70,1.34,GB,1718038437
482,santa ana de yacuma,-13.75,-65.4333,305.12,55,40,5.14,BO,1718038437
483,redencao,-4.2258,-38.7306,302.14,62,73,3.85,BR,1718038251
484,khorugh,37.4897,71.553,286.5,54,24,2.42,TJ,1718038438
485,were ilu,10.6,39.4333,290.11,50,92,5.0,ET,1718038438
486,lianjiang,21.6467,110.2817,299.06,96,100,2.68,CN,1718038438
487,itoman,26.1247,127.6694,298.58,100,100,8.75,JP,1718038438
488,tchintabaraden,15.8969,5.7985,312.77,21,17,6.38,NE,1718038439
489,nushki,29.5542,66.0215,303.38,7,0,1.9,PK,1718038213
490,canavieiras,-15.675,-38.9472,300.56,55,74,3.26,BR,1718038439
491,coquimbo,-29.9533,-71.3436,289.0,73,100,1.03,CL,1718038377
492,alofi,-19.0595,-169.9187,292.09,77,20,2.06,NU,1718038294
493,midvagur,62.0511,-7.1939,279.61,87,100,8.75,FO,1718038441
494,cacu,-18.5567,-51.1308,305.34,22,2,3.81,BR,1718038330
495,sinop,41.7711,34.8709,291.6,74,2,1.31,TR,1718038441
496,kroya,-7.6331,109.2461,300.06,83,76,2.91,ID,1718038194
497,manggar,-2.8833,108.2667,301.31,81,95,3.15,ID,1718038212
498,kondopoga,62.2057,34.2614,289.11,49,78,3.18,RU,1718038442
499,sabha,27.0377,14.4283,312.33,8,0,3.55,LY,1718038442
500,goba,7.0167,39.9833,284.75,84,93,2.42,ET,1718038443
501,kencong,-8.2833,113.3667,298.16,90,80,1.39,ID,1718038443
502,flin flon,54.7682,-101.865,288.06,58,75,2.57,CA,1718038443
503,roses,42.262,3.1769,294.9,73,100,0.89,ES,1718038444
504,iaciara,-14.0958,-46.6317,306.76,29,54,1.91,BR,1718038444
505,mangrol,21.1167,70.1167,302.76,80,5,6.39,IN,1718038444
506,feodosiya,45.0333,35.3833,297.23,60,17,2.04,UA,1718038445
507,sabaneta,6.15,-75.6,296.19,64,40,6.26,CO,1718038311
508,nemuro,43.3236,145.575,283.33,98,100,6.2,JP,1718038328
509,usogorsk,63.4106,48.6872,287.65,77,100,1.75,RU,1718038445
510,turbat,26.0023,63.044,305.66,48,0,6.93,PK,1718038446
511,pariaman,-0.619,100.12,301.18,84,81,2.45,ID,1718038446
512,trondheim,63.4305,10.3951,283.2,90,100,7.31,NO,1718038436
513,calama,-22.4667,-68.9333,294.42,6,0,3.6,CL,1718038447
514,nahavand,34.1885,48.377,294.6,48,60,2.99,IR,1718038447
515,gold camp,33.2937,-111.3043,307.38,11,10,3.13,US,1718038447
516,ballina,-28.8667,153.5667,282.47,82,14,5.15,AU,1718038206
517,mahibadhoo,3.7833,72.9667,301.99,77,32,6.14,MV,1718038206
518,bijar,35.8668,47.6051,288.25,60,70,3.78,IR,1718038171
519,laguna,38.421,-121.4238,299.82,64,0,2.57,US,1718038161
520,rechka-vydrino,51.485,104.8461,285.84,87,84,2.82,RU,1718038449
521,san vicente de chucuri,6.881,-73.4098,300.8,74,73,1.86,CO,1718038449
522,fada,9.5667,8.3,297.74,78,85,1.79,NG,1718038449
523,najran,17.4924,44.1277,310.51,10,7,5.58,SA,1718038450
524,ahmadpur east,29.1431,71.2598,310.27,18,32,5.32,PK,1718038450
525,sur,22.5667,59.5289,305.81,51,0,5.54,OM,1718038450
526,saint-francois,46.4154,3.9054,295.05,47,0,5.14,FR,1718038157
527,oranjemund,-28.55,16.4333,293.34,41,54,3.91,NA,1718038205
528,ha'il,27.5219,41.6907,309.16,11,0,5.14,SA,1718038451
529,howard springs,-12.497,131.047,293.1,77,51,2.44,AU,1718038242
530,belyy yar,53.6039,91.3903,287.09,72,0,2.0,RU,1718038452
531,naze,28.3667,129.4833,293.66,92,100,2.0,JP,1718038452
532,mugia,43.1041,-9.2179,288.66,79,2,9.5,ES,1718038452
533,kutum,14.2,24.6667,304.39,26,94,1.96,SD,1718038453
534,othello,46.826,-119.1753,295.71,35,21,4.04,US,1718038453
535,luorong,24.4058,109.6086,297.51,97,100,0.66,CN,1718038453
536,taoudenni,22.6783,-3.9836,318.75,8,3,5.84,ML,1718038454
537,minas de marcona,-15.2119,-75.1103,290.43,55,87,4.65,PE,1718038454
538,savanna-la-mar,18.219,-78.1332,304.12,58,99,6.38,JM,1718038454
539,corumba,-19.0092,-57.6533,307.99,29,0,6.17,BR,1718038377
540,zhangye,38.9342,100.4517,295.53,28,97,2.94,CN,1718038290
541,mejit,10.2753,170.8646,301.39,78,82,9.19,MH,1718038455
542,acarau,-2.8856,-40.12,303.05,64,50,6.31,BR,1718038455
543,itamaraca,-7.7478,-34.8256,303.18,64,28,5.35,BR,1718038456
544,gilgit,35.9221,74.3087,295.84,35,17,1.05,PK,1718038456
545,izberbash,42.5696,47.8645,298.18,65,56,3.47,RU,1718038457
546,kitimat,54.0524,-128.6534,285.36,77,100,3.13,CA,1718038457
547,kauhava,63.103,23.0713,288.51,80,97,2.8,FI,1718038458
548,atambua,-9.1061,124.8925,292.57,90,50,2.39,ID,1718038458
549,gogrial,8.5332,28.1004,303.97,50,49,2.89,SS,1718038458
550,usinsk,65.9939,57.5281,280.41,92,100,5.81,RU,1718038459
551,morehead city,34.7229,-76.726,297.6,80,100,1.54,US,1718038338
552,cerro azul,21.2,-97.7333,303.67,62,59,4.5,MX,1718038459
553,huanuco,-9.9329,-76.2415,298.0,47,72,2.86,PE,1718038460
554,caconda,-13.7333,15.0667,292.45,28,7,1.77,AO,1718038460
555,goondiwindi,-28.55,150.3167,282.32,76,0,2.93,AU,1718038453
556,yasuj,30.6682,51.588,297.9,33,20,0.0,IR,1718038461
557,miches,18.9836,-69.0476,305.26,60,100,3.86,DO,1718038461
558,kuanda,56.3161,116.0806,284.91,67,25,0.84,RU,1718038461
559,santa helena,-2.2311,-45.3,302.21,76,100,1.73,BR,1718038462
560,petrolina,-9.3986,-40.5008,305.18,40,20,6.69,BR,1718038389
561,basco,20.4487,121.9702,302.45,79,46,5.0,PH,1718038462
562,kismayo,-0.3582,42.5454,299.14,79,36,7.73,SO,1718038463
563,poptun,16.3311,-89.4169,305.66,44,100,1.88,GT,1718038336
564,san fernando,15.0286,120.6898,301.0,83,96,0.44,PH,1718038463
565,kegen,43.0197,79.2203,285.76,66,71,2.57,KZ,1718038464
