City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
134,villa gesell,-37.2639,-56.973,285.4,72,70,3.33,AR,1717710188
135,muana,-1.5283,-49.2167,299.09,86,97,2.21,BR,1717710015
136,hirara,24.8,125.2833,299.07,88,75,4.63,JP,1717709941
137,tual,-5.6667,132.75,299.84,83,75,9.34,ID,1717710200
138,knyaze-volkonskoye,48.4642,135.4567,288.34,74,100,2.68,RU,1717710201
139,walvis bay,-22.9575,14.5053,287.64,81,0,4.7,NA,1717710027
140,east london,-33.0153,27.9116,290.63,54,51,10.75,ZA,1717710007
141,fada,9.5667,8.3,296.62,85,100,0.56,NG,1717710202
142,whitehorse,60.7161,-135.0538,288.72,35,75,5.14,CA,1717710202
143,tvoroyri,61.5556,-6.8111,280.52,71,87,8.33,FO,1717710202
144,atafu village,-8.5421,-172.5159,302.15,72,40,3.48,TK,1717710202
145,el granada,37.5027,-122.4694,303.74,73,0,10.29,US,1717710191
146,afaahiti,-17.75,-149.2833,302.08,76,18,4.24,PF,1717710203
147,colonia,50.9333,6.95,288.05,74,0,0.51,DE,1717709946
148,nolinsk,57.5596,49.9363,288.61,92,66,1.71,RU,1717710204
149,kuala kangsar,4.7667,100.9333,297.11,98,100,0.68,MY,1717710204
150,ponte vedra beach,30.2397,-81.3856,310.27,74,20,5.14,US,1717710070
151,nangomba,-10.9,38.5,292.8,88,45,1.56,TZ,1717710205
152,ocean city,39.2776,-74.5746,303.25,80,100,1.34,US,1717710206
153,kone,-21.0595,164.8658,298.21,62,27,3.68,NC,1717710206
154,keflavik,64.0049,-22.5624,279.39,70,75,13.89,IS,1717710206
155,iskateley,67.6803,53.1512,274.83,98,22,4.02,RU,1717709971
156,el charco,2.4769,-78.1105,300.33,82,94,2.92,CO,1717710207
157,kingston,17.997,-76.7936,298.68,94,100,9.77,JM,1717710207
158,new norfolk,-42.7826,147.0587,282.87,98,67,1.02,AU,1717709984
159,tarnogskiy gorodok,60.4997,43.5761,286.93,96,100,1.94,RU,1717710208
160,baukau,51.5526,7.2042,288.1,72,37,0.32,DE,1717710208
161,callao,-12.0667,-77.15,291.31,72,75,5.66,PE,1717710209
162,lompoc,34.6391,-120.4579,296.4,72,0,6.69,US,1717710209
163,sinabang,2.4803,96.3801,299.36,86,100,1.69,ID,1717710030
164,gizo,-8.103,156.8419,298.42,93,100,3.32,SB,1717710087
165,spas-klepiki,55.1347,40.1767,289.22,96,100,2.54,RU,1717710210
166,taltal,-25.4,-70.4833,289.71,85,28,1.46,CL,1717709968
167,posto fiscal rolim de moura,-13.0833,-62.2667,300.02,46,23,1.26,BR,1717710211
168,hadibu,12.65,54.0333,301.65,81,17,5.2,YE,1717710211
169,ribeira brava,32.65,-17.0667,293.71,92,34,3.48,PT,1717710005
170,fallon,39.4735,-118.7774,309.08,24,75,2.57,US,1717710211
171,broome,42.2506,-75.833,299.65,76,75,4.12,US,1717710033
172,petropavlovsk-kamchatsky,53.0452,158.6483,283.48,56,0,2.0,RU,1717709965
173,dalandzadgad,43.5708,104.425,288.46,35,7,1.34,MN,1717710212
174,arraial do cabo,-22.9661,-42.0278,296.07,83,0,3.6,BR,1717710213
175,mpongwe,-13.5091,28.155,288.97,48,5,2.46,ZM,1717710213
176,el calafate,-50.3408,-72.2768,273.79,85,98,1.13,AR,1717710182
177,carmen de apicala,4.1473,-74.7201,301.85,73,79,0.56,CO,1717710214
178,san patricio,28.017,-97.5169,309.2,46,5,5.78,US,1717710214
179,vodnyy,63.5046,53.4095,282.27,93,0,1.55,RU,1717710215
180,ancud,-41.8697,-73.8203,284.77,91,100,6.68,CL,1717710071
181,zheleznodorozhnyy,55.7503,38.0042,291.38,47,78,0.45,RU,1717710215
182,brownwood,31.7093,-98.9912,310.15,38,0,3.6,US,1717710216
183,geraldton,-28.7667,114.6,291.38,94,100,5.14,AU,1717710075
184,carutapera,-1.195,-46.02,298.58,89,85,3.01,BR,1717710216
185,chernyshkovskiy,48.4219,42.2308,295.07,61,69,4.65,RU,1717710217
186,haiku-pauwela,20.9219,-156.3051,302.16,68,20,4.12,US,1717710046
187,uturoa,-16.7333,-151.4333,300.59,74,42,2.36,PF,1717710217
188,iskitim,54.6366,83.3045,287.87,98,96,1.43,RU,1717710218
189,gamba,-2.65,10.0,295.28,87,87,2.7,GA,1717710218
190,chelakara,10.7,76.35,297.79,98,100,0.47,IN,1717710218
191,san andres,12.5847,-81.7006,305.16,70,20,4.12,CO,1717710219
192,sur,22.5667,59.5289,305.26,54,0,4.16,OM,1717710220
193,gadzhiyevo,69.2551,33.3362,284.21,84,16,1.9,RU,1717709998
194,ha'il,27.5219,41.6907,308.16,14,0,2.06,SA,1717710221
195,vorgashor,67.5833,63.95,268.04,97,68,0.95,RU,1717710221
196,tolanaro,-25.0319,46.9987,297.19,88,0,9.26,MG,1717710025
197,anadyr,64.75,177.4833,276.43,64,40,3.0,RU,1717710123
198,eyl,7.9803,49.8164,300.82,74,31,10.23,SO,1717710222
199,mili,6.0815,171.735,299.64,83,100,4.63,MH,1717710222
200,da nang,16.0678,108.2208,301.14,83,0,2.06,VN,1717710223
201,kapa'a,22.0752,-159.319,303.14,71,0,3.6,US,1717710223
202,bahia de kino,28.8333,-111.9333,305.0,38,76,4.69,MX,1717710223
203,san kamphaeng,18.7449,99.1195,299.16,91,75,2.57,TH,1717710224
204,fale old settlement,-9.3852,-171.2468,301.98,75,70,4.64,TK,1717709979
205,muswellbrook,-32.2667,150.9,283.29,89,99,2.17,AU,1717710224
206,minas de marcona,-15.2119,-75.1103,289.42,65,1,4.4,PE,1717710225
207,mulchen,-37.7167,-72.2333,288.07,99,96,1.21,CL,1717710225
208,vadso,70.0744,29.7487,278.64,93,75,8.75,NO,1717710226
209,saint-philippe,-21.3585,55.7679,293.92,80,48,6.81,RE,1717710226
210,maragogi,-9.0122,-35.2225,297.4,89,66,3.65,BR,1717710226
211,ghat,24.9647,10.1728,306.24,22,80,2.05,LY,1717710227
212,hamilton,39.1834,-84.5333,301.42,45,75,7.6,US,1717710112
213,ilha de mocambique,-15.0342,40.7358,299.25,73,6,2.98,MZ,1717710227
214,dawson creek,55.7666,-120.2362,290.95,25,0,5.14,CA,1717710228
215,chibougamau,49.9168,-74.3659,300.94,44,40,1.54,CA,1717710013
216,harrisburg,40.2737,-76.8844,304.23,52,40,6.69,US,1717710032
217,severo-yeniseyskiy,60.3725,93.0408,280.69,89,89,1.79,RU,1717710228
218,mwinilunga,-11.7358,24.4293,288.55,44,10,1.16,ZM,1717710229
219,necochea,-38.5473,-58.7368,286.72,63,15,1.91,AR,1717710229
220,kapit,2.0167,112.9333,296.35,100,98,0.38,MY,1717710229
221,ash shatrah,31.4117,46.1742,309.02,12,0,3.68,IQ,1717710230
222,si chiang mai,17.9564,102.5867,301.45,91,100,1.34,TH,1717710230
223,san nicolas de los arroyos,-33.3358,-60.2252,290.96,83,99,1.62,AR,1717710041
224,chita,52.0333,113.55,277.09,65,98,4.0,RU,1717710231
225,puerto armuelles,8.2833,-82.8667,301.14,72,99,1.79,PA,1717710231
226,balasore,21.4942,86.9317,303.53,65,1,4.69,IN,1717710231
227,mejit,10.2753,170.8646,301.46,83,74,8.0,MH,1717710232
228,khovd,48.0056,91.6419,288.64,32,0,2.26,MN,1717710232
229,longyearbyen,78.2186,15.6401,277.06,75,0,1.03,SJ,1717710233
230,waiuku,-37.25,174.75,289.4,84,69,1.36,NZ,1717710233
231,la manga del mar menor,37.6413,-0.7165,297.19,72,0,8.75,ES,1717710233
232,juegang,32.3174,121.1855,290.91,80,77,1.9,CN,1717710234
233,lawton,34.6087,-98.3903,309.32,34,0,5.81,US,1717710234
234,trairi,-3.2778,-39.2689,299.21,83,82,4.1,BR,1717710054
235,tangalle,6.024,80.7911,298.24,88,100,3.76,LK,1717710235
236,kuanda,56.3161,116.0806,277.14,94,100,2.85,RU,1717710235
237,lobito,-12.3481,13.5456,293.97,85,65,2.96,AO,1717710235
238,taroa,8.7058,171.2275,301.35,83,49,7.3,MH,1717710065
239,faya-largeau,17.9257,19.1043,308.11,12,5,1.83,TD,1717710236
240,wau,7.7029,27.9953,296.57,85,19,1.97,SS,1717710236
241,ulladulla,-35.35,150.4667,288.76,91,100,10.23,AU,1717710237
242,hawaiian paradise park,19.5933,-154.9731,300.88,78,100,4.12,US,1717710237
243,ilheus,-14.7889,-39.0494,298.05,88,40,1.54,BR,1717710007
244,gidole,5.65,37.3667,287.31,90,88,1.23,ET,1717710238
245,susuman,62.7833,148.1667,291.02,30,84,3.41,RU,1717710238
246,viedma,-40.8135,-62.9967,288.97,51,1,5.47,AR,1717710023
247,jand,33.4299,72.0193,301.05,38,78,1.87,PK,1717710239
248,nyurba,63.2842,118.3319,284.13,76,100,3.71,RU,1717710239
249,iron river,46.0927,-88.6423,288.57,78,99,6.27,US,1717710239
250,happy valley-goose bay,53.3168,-60.3315,296.32,43,20,4.63,CA,1717710240
251,cockburn town,21.4612,-71.1419,301.35,81,66,4.81,TC,1717710240
252,guayaramerin,-10.8368,-65.3614,300.65,51,34,0.6,BO,1717710240
253,rio grande,-32.035,-52.0986,291.45,93,96,0.96,BR,1717709967
254,enewetak,11.3474,162.3373,300.96,84,75,8.71,MH,1717710241
255,saint-pierre,-21.3393,55.4781,293.97,83,20,4.12,RE,1717710241
256,yinchuan,38.4681,106.2731,289.12,72,23,2.11,CN,1717709970
257,remire-montjoly,4.9167,-52.2667,302.17,79,75,2.57,GF,1717709961
258,inirida,3.8653,-67.9239,299.9,91,77,0.6,CO,1717710242
259,luganville,-15.5333,167.1667,300.03,70,22,5.47,VU,1717710243
260,zaozersk,69.4005,32.4476,280.73,95,67,2.26,RU,1717710081
261,obo,5.3998,26.4869,293.59,97,80,1.48,CF,1717710243
262,olyokminsk,60.3736,120.4264,283.96,44,94,3.9,RU,1717710244
263,xanthi,41.1414,24.8836,293.24,79,60,2.68,GR,1717710193
264,oum hadjer,13.2954,19.6966,308.48,23,29,2.29,TD,1717710244
265,ciudad lazaro cardenas,17.9583,-102.2,302.14,60,21,5.34,MX,1717710245
266,yaguara,2.6636,-75.5175,300.68,69,44,3.16,CO,1717710245
267,praia da vitoria,38.7333,-27.0667,291.35,82,20,5.94,PT,1717710246
268,mahibadhoo,3.7833,72.9667,301.25,75,93,4.1,MV,1717710246
269,luderitz,-26.6481,15.1594,286.99,81,0,4.03,NA,1717710246
270,amahai,-3.3333,128.9167,298.68,88,98,1.57,ID,1717710247
271,mount isa,-20.7333,139.5,281.02,76,0,3.6,AU,1717709973
272,novyy turtkul',41.55,61.0167,295.1,15,6,3.03,UZ,1717710247
273,hami,42.8,93.45,294.74,14,0,5.79,CN,1717710248
274,sombrerete,23.6333,-103.65,300.07,18,81,3.74,MX,1717710248
275,fort bragg,35.139,-79.006,307.49,48,75,8.23,US,1717710248
